"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2022-02-05 14:10:00 -0700",0,0,0,7,-60,67,25.5,0,3.74,1.25,0.625,0,0,0,0,0,NA,NA,NA,16788,0,832.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 14:20:00 -0700",0,0,0,14,-60.2,72.8,21,0,7.104,2.154,0.338,0.084,0,0,0,0,NA,NA,NA,16662.4,0,832.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 14:30:00 -0700",0,0,0,24,-62.4,79.6,17.4,0,7.82,2.38,0.342,0.086,0,0,0,0,NA,NA,NA,18011.2,0,832.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 14:40:00 -0700",0,0,0.044,34,-61.8,84.2,13.8,0,3.406,0.852,0.258,0.086,0.086,0,0,0.044,NA,NA,NA,18153.6,0,832.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 14:50:00 -0700",0,0,0,44,-66,81.2,14.6,0,3.62,1.034,0.272,0.086,0,0,0,0,NA,NA,NA,18187.2,0,833.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 15:00:00 -0700",0,0,0,54,-62,80,15,0,2.294,0.764,0.154,0,0,0,0,0,NA,NA,NA,18120,0,832.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 15:10:00 -0700",0,0,0,64,-62.8,80,15,0,1.04,0.348,0,0,0,0,0,0,NA,NA,NA,18220.8,0,832.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 15:20:00 -0700",0,0,0.044,74,-62.6,80,14.8,0,3.64,0.944,0.43,0.258,0.086,0,0,0.044,NA,NA,NA,18052.8,0,833.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 15:30:00 -0700",0,0,0.042,84,-59.4,80,14,0,2.148,0.6,0.34,0.086,0.086,0.086,0,0.042,NA,NA,NA,18153.6,0,832.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 15:40:00 -0700",0,0,0.042,94,-60,80,14,0,3.622,1.208,0.428,0.086,0.086,0,0,0.042,NA,NA,NA,18120,0,832.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 15:50:00 -0700",0,0,0,104,-58.8,79.8,14,0,5.42,1.72,0.346,0.086,0,0,0,0,NA,NA,NA,18120,0,832.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 16:00:00 -0700",0,0,0,114,-60.2,79,14,0,5.366,1.528,0.684,0.086,0,0,0,0,NA,NA,NA,18120,0,833.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 16:10:00 -0700",0,0,0.044,124,-58.8,79,13.2,0,8.634,2.318,0.342,0.086,0.086,0.086,0,0.044,NA,NA,NA,18120,0,833.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 16:20:00 -0700",0,0,0.13,134,-57,79,13.6,0,12.796,3.276,1.036,0.52,0.258,0.086,0,0.13,NA,NA,NA,18120,0,833.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 16:30:00 -0700",0,0,0.044,144,-58,79,14,0,14.012,4.152,1.548,0.344,0.086,0,0,0.044,NA,NA,NA,18153.6,0,833.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 16:40:00 -0700",0,0,0.044,154,-62.6,79,14,0,9.83,2.562,0.938,0.086,0.086,0,0,0.044,NA,NA,NA,18120,0,833.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 16:50:00 -0700",0,0,0.042,164,-57.8,79,14,0,7.978,2.398,0.942,0.334,0.086,0.086,0,0.042,NA,NA,NA,18153.6,0,833.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 17:00:00 -0700",0,0,0,174,-58,79,14,0,10.608,3.148,0.872,0.18,0,0,0,0,NA,NA,NA,18120,0,833.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 17:10:00 -0700",0,0,0.044,184,-58.8,78.6,14,0,13.892,3.576,0.786,0.18,0.086,0.086,0,0.044,NA,NA,NA,18120,0,833.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 17:20:00 -0700",0,0,0.128,194,-60.4,78,14.2,0,8.824,2.448,0.81,0.34,0.258,0.172,0,0.128,NA,NA,NA,18086.4,0,833.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 17:30:00 -0700",0,0,0.044,204,-58.2,78,15,0,19.368,5.43,2.026,0.258,0.086,0,0,0.044,NA,NA,NA,18120,0,833.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
"2022-02-05 17:40:00 -0700",0,0,0.216,214,-60.2,78,15,0,15.186,4.078,1.48,0.688,0.43,0,0,0.216,NA,NA,NA,18164.8,0,833.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129293,"W Aspen Way",39.967563,-105.155252,"inside","PMS5003+PMS5003+BME280"
