"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2022-02-06 16:40:00 -0700",0,0,0,6,-46.667,71.667,18.667,0,4.947,1.377,0,0,0,0,0,0,0,0,0,17216,0.03,834.843,NA,0,9.867,1.353,0,0,0,0,0,0,126917,"Space Weather",39.98773,-105.162976,"inside","PMS5003+PMS5003+BME280"
"2022-02-06 16:50:00 -0700",0,0,0,14,-47,73.2,17,0,3.49,1.996,0,0,0,0,0,0,0,0,0,18326.4,0.03,834.794,NA,0,7.75,1.488,0,0,0,0,0,0,126917,"Space Weather",39.98773,-105.162976,"inside","PMS5003+PMS5003+BME280"
"2022-02-06 17:00:00 -0700",0,0,0,24,-46,73.8,15.8,0,0.974,0.524,0,0,0,0,0,0,0,0,0,18292.8,0.03,834.67,NA,0,10.242,0.61,0,0,0,0,0,0,126917,"Space Weather",39.98773,-105.162976,"inside","PMS5003+PMS5003+BME280"
"2022-02-06 17:10:00 -0700",0,0,0,34,-48.6,74.6,14.4,0,2.16,0.22,0,0,0,0,0,0,0,0,0,18292.8,0.03,834.642,NA,0,4.772,0.81,0,0,0,0,0,0,126917,"Space Weather",39.98773,-105.162976,"inside","PMS5003+PMS5003+BME280"
"2022-02-06 17:20:00 -0700",0,0,0,44,-52,72.6,14,0,27.314,12.91,0,0,0,0,0,0,0,0,0,18292.8,0.03,834.7,NA,0,50.188,18.376,0,0,0,0,0,0,126917,"Space Weather",39.98773,-105.162976,"inside","PMS5003+PMS5003+BME280"
"2022-02-06 17:30:00 -0700",0,0,0,54,-54.2,71.6,14.8,0,30.156,10.388,0,0,0,0,0,0,0,0,0,18259.2,0.03,834.698,NA,0,44.018,19.238,0.018,0,0,0,0,0,126917,"Space Weather",39.98773,-105.162976,"inside","PMS5003+PMS5003+BME280"
"2022-02-06 17:40:00 -0700",0,0,0,64,-55,70.8,15,0,19.564,8.948,0,0,0,0,0,0,0,0,0,18259.2,0.03,834.718,NA,0,31.164,6.576,0,0,0,0,0,0,126917,"Space Weather",39.98773,-105.162976,"inside","PMS5003+PMS5003+BME280"
"2022-02-06 17:50:00 -0700",0,0,0,74,-55,69.8,16,0,32.452,18.42,0,0,0,0,0,0,0,0,0,18326.4,0.03,834.832,NA,0,46.6,14.57,0,0,0,0,0,0,126917,"Space Weather",39.98773,-105.162976,"inside","PMS5003+PMS5003+BME280"
"2022-02-06 18:00:00 -0700",0,0,0,84,-54.8,70,16,0,32.682,13.48,0,0,0,0,0,0,0,0,0,18292.8,0.03,834.82,NA,0,42.816,16.672,0,0,0,0,0,0,126917,"Space Weather",39.98773,-105.162976,"inside","PMS5003+PMS5003+BME280"
"2022-02-06 18:10:00 -0700",0,0,0.004,94,-55.2,69.4,16,0,48.25,29.364,0,0,0,0,0,0.004,0,0,0,18259.2,0.03,834.932,NA,0,58.592,28.84,0,0,0,0,0,0,126917,"Space Weather",39.98773,-105.162976,"inside","PMS5003+PMS5003+BME280"
