"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2021-12-30 00:00:00 -0700",1.612,3.198,3.416,20563,-75.2,77,6,3.198,443.614,134.62,23.322,3.224,0.256,0.17,1.612,3.416,NA,NA,NA,18624,0.02,819.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79097,"Generic front range people",39.975229,-105.154138,"inside","PMS5003+PMS5003+BME280"
"2021-12-30 00:10:00 -0700",1.684,3.262,3.462,20573,-75,76.8,6,3.262,440.152,132.03,21.642,4.09,0.324,0.15,1.684,3.462,NA,NA,NA,18624,0.02,819.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79097,"Generic front range people",39.975229,-105.154138,"inside","PMS5003+PMS5003+BME280"
"2021-12-30 00:20:00 -0700",1.344,2.938,3.65,20583,-74.6,76.2,6,2.938,380.734,116.228,22.832,4.328,1.064,0.39,1.344,3.65,NA,NA,NA,18556.8,0.02,819.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79097,"Generic front range people",39.975229,-105.154138,"inside","PMS5003+PMS5003+BME280"
"2021-12-30 00:30:00 -0700",1.586,3.116,3.506,20593,-74.8,76,6,3.116,419.894,127.576,21.05,4.598,0.602,0.172,1.586,3.506,NA,NA,NA,18624,0.02,819.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79097,"Generic front range people",39.975229,-105.154138,"inside","PMS5003+PMS5003+BME280"
"2021-12-30 00:40:00 -0700",1.096,2.304,2.676,20603,-76.6,76,6,2.304,338.178,100.592,17.634,3.3,0.62,0.12,1.096,2.676,NA,NA,NA,18624,0.02,819.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79097,"Generic front range people",39.975229,-105.154138,"inside","PMS5003+PMS5003+BME280"
"2021-12-30 00:50:00 -0700",1.216,2.574,2.946,20613,-75.2,75,6,2.574,364.674,110.29,18.66,4.208,0.63,0.056,1.216,2.946,NA,NA,NA,18624,0.02,819.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79097,"Generic front range people",39.975229,-105.154138,"inside","PMS5003+PMS5003+BME280"
"2021-12-30 01:00:00 -0700",0.874,2.04,2.47,20623,-75.4,75,6,2.04,305.2,92.272,17.598,3.678,0.684,0.426,0.874,2.47,NA,NA,NA,18624,0.02,819.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79097,"Generic front range people",39.975229,-105.154138,"inside","PMS5003+PMS5003+BME280"
"2021-12-30 01:10:00 -0700",0.69,1.842,2.194,20633,-76,75,6,1.842,294.076,88.284,18.29,4.016,0.618,0.144,0.69,2.194,NA,NA,NA,18624,0.02,819.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79097,"Generic front range people",39.975229,-105.154138,"inside","PMS5003+PMS5003+BME280"
"2021-12-30 01:20:00 -0700",1.252,2.488,2.924,20643,-75,74.2,6,2.488,357.916,108.57,18.824,3.85,0.596,0.406,1.252,2.924,NA,NA,NA,18590.4,0.02,819.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79097,"Generic front range people",39.975229,-105.154138,"inside","PMS5003+PMS5003+BME280"
"2021-12-30 01:30:00 -0700",0.896,2.178,2.564,20653,-74,74,6,2.178,302.898,91.456,16.192,3.766,0.602,0.086,0.896,2.564,NA,NA,NA,18624,0.02,819.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79097,"Generic front range people",39.975229,-105.154138,"inside","PMS5003+PMS5003+BME280"
"2021-12-30 01:40:00 -0700",1,1.71,1.982,20663,-73.8,74,6,1.71,324.922,97.254,12.714,1.782,0.432,0.088,1,1.982,NA,NA,NA,18624,0.02,819.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79097,"Generic front range people",39.975229,-105.154138,"inside","PMS5003+PMS5003+BME280"
"2021-12-30 01:50:00 -0700",0.764,1.842,2.012,20673,-74.6,73.4,6,1.842,279.076,84.128,15.786,2.928,0.2,0.114,0.764,2.012,NA,NA,NA,18624,0.02,819.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79097,"Generic front range people",39.975229,-105.154138,"inside","PMS5003+PMS5003+BME280"
