"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2022-02-22 14:30:00 -0700",0,0.692,0.98,13,-46.5,22.25,30.25,0.692,247.612,193.81,0.338,0,0,0,0,0.98,0,0.242,0.48,17796,0.02,830.495,NA,0.242,209.842,162.865,0.79,0,0,0,0,0.48,128159,"862 TR",39.977537,-105.158922,"outside","PMS5003+PMS5003+BME280"
"2022-02-23 10:50:00 -0700",0,0,0,1,-48,21.5,35,0,78.635,56.16,0,0,0,0,0,0,0,0,0,18976,NA,829.765,NA,0,61.615,35.925,0.175,0,0,0,0,0,128159,"862 TR",39.977537,-105.158922,"outside","PMS5003+PMS5003+BME280"
"2022-02-23 11:00:00 -0700",0,0,0.018,7,-46.8,21.6,33.8,0,108.748,77.216,0.434,0,0,0,0,0.018,0,0,0.03,18640,0.02,829.814,NA,0,77.844,56.092,0.07,0,0,0,0,0.03,128159,"862 TR",39.977537,-105.158922,"outside","PMS5003+PMS5003+BME280"
"2022-02-23 11:10:00 -0700",0,0,0.018,17,-48.2,21.8,32.6,0,91.126,67.516,0.018,0,0,0,0,0.018,0,0,0,18640,0.02,829.674,NA,0,61.054,45.794,0.084,0,0,0,0,0,128159,"862 TR",39.977537,-105.158922,"outside","PMS5003+PMS5003+BME280"
"2022-02-23 11:20:00 -0700",0,0,0,27,-46.4,19.6,32.6,0,89.108,62.28,0.098,0,0,0,0,0,0,0,0,18520,0.02,829.584,NA,0,59.954,46.348,0.108,0,0,0,0,0,128159,"862 TR",39.977537,-105.158922,"outside","PMS5003+PMS5003+BME280"
"2022-02-23 11:30:00 -0700",0,0,0,37,-48,18.8,33,0,88.99,64.27,0.072,0,0,0,0,0,0,0,0.032,18520,0.02,829.402,NA,0,61.256,46.34,0.106,0.018,0,0,0,0.032,128159,"862 TR",39.977537,-105.158922,"outside","PMS5003+PMS5003+BME280"
"2022-02-23 11:40:00 -0700",0,0.022,0.09,47,-47,20.4,31.8,0.022,107.472,79.292,0.088,0,0,0,0,0.09,0,0,0,18520,0.02,829.084,NA,0,69.982,53.528,0.196,0,0,0,0,0,128159,"862 TR",39.977537,-105.158922,"outside","PMS5003+PMS5003+BME280"
"2022-02-23 11:50:00 -0700",0,0.018,0.066,57,-47.4,23,31.2,0.018,114.382,81.22,0.12,0,0,0,0,0.066,0,0,0.03,18553.6,0.02,828.898,NA,0,80.63,60.794,0.086,0,0,0,0,0.03,128159,"862 TR",39.977537,-105.158922,"outside","PMS5003+PMS5003+BME280"
"2022-02-23 12:00:00 -0700",0,0.018,0.04,67,-46.4,23.8,29.6,0.018,125.976,89.264,0.176,0,0,0,0,0.04,0,0,0.012,18520,0.02,828.588,NA,0,88.312,65.896,0.314,0,0,0,0,0.012,128159,"862 TR",39.977537,-105.158922,"outside","PMS5003+PMS5003+BME280"
"2022-02-23 12:10:00 -0700",0,0.018,0.052,77,-48.8,24.4,28.8,0.018,139.776,92.084,0.106,0,0,0,0,0.052,0,0,0.014,18520,0.02,828.414,NA,0,93.492,71.194,0,0,0,0,0,0.014,128159,"862 TR",39.977537,-105.158922,"outside","PMS5003+PMS5003+BME280"
"2022-02-23 12:20:00 -0700",0,0.014,0.114,87,-47.2,26,28,0.014,155.838,101.938,0.21,0,0,0,0,0.114,0,0,0,18494.4,0.02,828.196,NA,0,90.676,68.084,0.036,0,0,0,0,0,128159,"862 TR",39.977537,-105.158922,"outside","PMS5003+PMS5003+BME280"
