"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2022-01-26 13:20:00 -0700",0,0,0,4,-62,69,27,0,0,0,0,0,0,0,0,0,0,0,0,16504,0,829.07,NA,0,0,0,0,0,0,0,0,0,133455,"Roger’s Farm",39.951544,-105.165917,"outside","PMS5003+PMS5003+BME280"
"2022-01-26 13:30:00 -0700",0,0,0,7,-62.5,70.5,27,0,0,0,0,0,0,0,0,0,0,0,0,18240,0,829.06,NA,0,0.44,0.27,0,0,0,0,0,0,133455,"Roger’s Farm",39.951544,-105.165917,"outside","PMS5003+PMS5003+BME280"
"2022-01-26 13:40:00 -0700",0,0,0,5,-68.8,68.8,14.6,0,63.722,54.934,0.02,0,0,0,0,0,0,0,0,18619.2,0,828.928,NA,0,69.808,60.21,0,0,0,0,0,0,133455,"Roger’s Farm",39.951544,-105.165917,"outside","PMS5003+PMS5003+BME280"
"2022-01-26 13:50:00 -0700",0,0,0,15,-66.8,66.4,14.8,0,63.234,54.14,0,0,0,0,0,0,0,0,0,18464,0,828.926,NA,0,77.542,68.714,0.052,0,0,0,0,0,133455,"Roger’s Farm",39.951544,-105.165917,"outside","PMS5003+PMS5003+BME280"
"2022-01-26 14:00:00 -0700",0,0,0,25,-68.6,64.4,15.8,0,81.652,68.862,0.018,0,0,0,0,0,0,0,0,18464,0,828.914,NA,0,90.28,78.816,0,0,0,0,0,0,133455,"Roger’s Farm",39.951544,-105.165917,"outside","PMS5003+PMS5003+BME280"
"2022-01-26 14:10:00 -0700",0,0,0,35,-67.8,62.6,17.4,0,98.28,84.73,0,0,0,0,0,0,0,0,0.052,18464,0,828.924,NA,0,111.292,99.398,0.052,0,0,0,0,0.052,133455,"Roger’s Farm",39.951544,-105.165917,"outside","PMS5003+PMS5003+BME280"
"2022-01-26 14:20:00 -0700",0,0.018,0.046,45,-69,63.8,16.6,0.018,145.57,113.418,0,0,0,0,0,0.046,0,0,0.084,18430.4,0,829.092,NA,0,166.622,142.92,0.018,0,0,0,0,0.084,133455,"Roger’s Farm",39.951544,-105.165917,"outside","PMS5003+PMS5003+BME280"
"2022-01-26 14:30:00 -0700",0,0.234,0.332,55,-67,64.6,16.2,0.234,188.748,159.244,0.054,0,0,0,0,0.332,0,0.104,0.45,18296,0,829.234,NA,0.104,194.126,170.7,0,0,0,0,0,0.45,133455,"Roger’s Farm",39.951544,-105.165917,"outside","PMS5003+PMS5003+BME280"
"2022-01-26 14:40:00 -0700",0,1.194,1.568,65,-68.4,63.4,17,1.194,234.398,214.622,0.07,0,0,0,0,1.568,0,1.322,1.422,18329.6,0,829.38,NA,1.322,246.178,226.284,0.224,0,0,0,0,1.422,133455,"Roger’s Farm",39.951544,-105.165917,"outside","PMS5003+PMS5003+BME280"
"2022-01-26 14:50:00 -0700",1.006,3.78,3.964,75,-67.4,64.8,18,3.78,334.97,307.492,6.838,0,0,0,1.006,3.964,1.158,3.774,4.308,18396.8,0,829.628,NA,3.774,356.558,329.614,9.074,0,0,0,1.158,4.308,133455,"Roger’s Farm",39.951544,-105.165917,"outside","PMS5003+PMS5003+BME280"
"2022-01-26 15:00:00 -0700",0.938,3.658,3.758,85,-69.8,64.2,18,3.658,343.6,309.36,4.728,0,0,0,0.938,3.758,1.78,3.872,4.288,18329.6,0,829.846,NA,3.872,364.902,338.874,10.666,0,0,0,1.78,4.288,133455,"Roger’s Farm",39.951544,-105.165917,"outside","PMS5003+PMS5003+BME280"
