"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2022-02-05 09:50:00 -0700",0,0,0,7,-56,73.667,19.667,0,0,0,0,0,0,0,0,0,0,0,0,18082.667,0.02,831.87,NA,0,0,0,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 10:00:00 -0700",0,0,0,14,-59.5,75.25,18.25,0,0.042,0.042,0,0,0,0,0,0,0,0,0,18168,0.02,831.928,NA,0,0,0,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 10:10:00 -0700",0,0,0,3,-71.333,66,11.333,0,0.06,0.06,0,0,0,0,0,0,0,0,0,18800,0.013,832.167,NA,0,0.437,0.283,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 10:20:00 -0700",0,0,0,11,-72,59.4,13,0,0.018,0.018,0,0,0,0,0,0,0,0,0,18632,0.02,832.26,NA,0,0,0,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 10:30:00 -0700",0,0,0,21,-71,54,15,0,0.018,0.018,0,0,0,0,0,0,0,0,0,18665.6,0.02,832.438,NA,0,0,0,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 10:40:00 -0700",0,0,0,31,-70.8,52,16.8,0,0.034,0.034,0,0,0,0,0,0,0,0,0,18665.6,0.02,832.688,NA,0,0,0,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 10:50:00 -0700",0,0,0,41,-71.4,50.8,18.4,0,0.598,0.598,0,0,0,0,0,0,0,0,0,18632,0.02,832.74,NA,0,0.618,0.496,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 11:00:00 -0700",0,0,0,51,-69.6,49.6,19.4,0,0.764,0.678,0,0,0,0,0,0,0,0,0,18632,0.02,832.744,NA,0,0.174,0.174,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 11:10:00 -0700",0,0,0,61,-69.4,48.2,20.2,0,0.142,0.142,0,0,0,0,0,0,0,0,0,18632,0.02,832.716,NA,0,0,0,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 11:20:00 -0700",0,0,0,71,-71.2,47.4,21.4,0,0.104,0.104,0,0,0,0,0,0,0,0,0,18593.6,0.02,832.37,NA,0,0.126,0.038,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 11:30:00 -0700",0,0,0,81,-73,46.6,22.6,0,0.752,0.648,0,0,0,0,0,0,0,0,0,18568,0.02,831.994,NA,0,0.118,0.118,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 11:40:00 -0700",0,0,0,91,-71.2,46,22.8,0,4.234,3.504,0,0,0,0,0,0,0,0,0,18702.4,0.02,831.794,NA,0,1.324,0.67,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 11:50:00 -0700",0,0,0,101,-73.6,45.8,25.2,0,2.228,1.822,0.018,0,0,0,0,0,0,0,0,18736,0.02,831.518,NA,0,0.142,0.054,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 12:00:00 -0700",0,0,0,111,-71.2,45,27.8,0,7.734,6.428,0,0,0,0,0,0,0,0,0,18568,0.02,831.196,NA,0,3.292,2.188,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 12:10:00 -0700",0,0,0,121,-75,43.4,34.4,0,5.138,3.134,0.018,0,0,0,0,0,0,0,0,18534.4,0.02,830.926,NA,0,0.726,0.72,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 12:20:00 -0700",0,0,0,131,-73.4,43,39.6,0,0.126,0.126,0,0,0,0,0,0,0,0,0,18568,0.02,830.728,NA,0,0.28,0.246,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 12:30:00 -0700",0,0,0,141,-73.8,42.6,37,0,0.364,0.278,0.018,0,0,0,0,0,0,0,0,18601.6,0.02,830.842,NA,0,0.036,0,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 12:40:00 -0700",0,0,0,151,-73.4,43,35.8,0,0.034,0.016,0,0,0,0,0,0,0,0,0,18568,0.02,830.73,NA,0,0.178,0.178,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
"2022-02-05 12:50:00 -0700",0,0,0,161,-70.2,43,35.6,0,0.018,0.018,0,0,0,0,0,0,0,0,0,18601.6,0.02,830.65,NA,0,0.194,0.122,0,0,0,0,0,0,131421,"Boulder, CO",39.983514,-105.182003,"outside","PMS5003+PMS5003+BME280"
