"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2022-01-22 10:30:00 -0700",0,0,0.125,7,-37.5,70.5,42,0,83.17,21.12,3.75,0.565,0.565,0,0,0.125,NA,NA,NA,13984,0.01,838.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127753,"Pine Street Park Indoors",39.974971,-105.150869,"inside","PMS5003+PMS5003+BME280"
"2022-01-22 10:40:00 -0700",0,0.002,0.142,14,-38.2,73.2,38.8,0.002,71.878,19.55,3.174,0.508,0.336,0.086,0,0.142,NA,NA,NA,14843.2,0.01,838.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127753,"Pine Street Park Indoors",39.974971,-105.150869,"inside","PMS5003+PMS5003+BME280"
"2022-01-22 10:50:00 -0700",0,0.046,0.084,24,-38,75.4,36.6,0.046,72.118,19.438,3.164,0.086,0.086,0,0,0.084,NA,NA,NA,14872,0.01,838.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127753,"Pine Street Park Indoors",39.974971,-105.150869,"inside","PMS5003+PMS5003+BME280"
"2022-01-22 11:00:00 -0700",0,0,0.065,24.5,-38.75,76,35.5,0,70.338,17.67,3.175,0.38,0.215,0.108,0,0.065,NA,NA,NA,16770,0.008,838.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127753,"Pine Street Park Indoors",39.974971,-105.150869,"inside","PMS5003+PMS5003+BME280"
"2022-01-22 11:10:00 -0700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127753,"Pine Street Park Indoors",39.974971,-105.150869,"inside","PMS5003+PMS5003+BME280"
"2022-01-22 11:20:00 -0700",0,0.055,0.198,5,-43.75,74.5,37.75,0.055,124.675,32.692,5.93,1.06,0.428,0,0,0.198,NA,NA,NA,19074,0.008,838.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127753,"Pine Street Park Indoors",39.974971,-105.150869,"inside","PMS5003+PMS5003+BME280"
"2022-01-22 11:30:00 -0700",0,0.088,0.462,14,-44.8,76.6,35.4,0.088,136.142,34.978,5.848,1.03,0.598,0.256,0,0.462,NA,NA,NA,18984,0.01,838.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127753,"Pine Street Park Indoors",39.974971,-105.150869,"inside","PMS5003+PMS5003+BME280"
"2022-01-22 11:40:00 -0700",0.068,0.272,0.58,24,-46.2,77.8,34.2,0.272,168.44,44.104,7.852,1.114,0.598,0,0.068,0.58,NA,NA,NA,18984,0.01,838.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127753,"Pine Street Park Indoors",39.974971,-105.150869,"inside","PMS5003+PMS5003+BME280"
"2022-01-22 11:50:00 -0700",0,0.108,0.142,34,-46.8,79,34,0.108,119.964,31.344,3.692,0.424,0.084,0,0,0.142,NA,NA,NA,18984,0.01,837.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127753,"Pine Street Park Indoors",39.974971,-105.150869,"inside","PMS5003+PMS5003+BME280"
"2022-01-22 12:00:00 -0700",0,0.052,0.202,44,-46.4,79.6,34,0.052,103.058,28.644,5.758,0.598,0.256,0.086,0,0.202,NA,NA,NA,18984,0.01,837.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127753,"Pine Street Park Indoors",39.974971,-105.150869,"inside","PMS5003+PMS5003+BME280"
"2022-01-22 12:10:00 -0700",0,0.008,0.24,54,-44.4,80,33.4,0.008,97.702,26.146,3.55,0.604,0.518,0.172,0,0.24,NA,NA,NA,18984,0.01,837.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127753,"Pine Street Park Indoors",39.974971,-105.150869,"inside","PMS5003+PMS5003+BME280"
