"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2022-02-12 16:40:00 -0700",0,0.052,0.214,10,-66.8,55.6,26.6,0.052,111.886,31.464,5.444,0.346,0.258,0.086,0,0.214,NA,NA,NA,18432,0.03,833.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 16:50:00 -0700",0,0.084,0.256,20,-65.8,66.2,20,0.084,120.668,34.128,5.416,0.514,0.344,0,0,0.256,NA,NA,NA,18876.8,0.03,833.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 17:00:00 -0700",0.072,0.374,0.568,30,-68.6,71.2,16.8,0.374,173.93,47.618,5.904,0.574,0.38,0,0.072,0.568,NA,NA,NA,18776,0.03,833.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 17:10:00 -0700",0.122,0.56,0.842,40,-68,72.6,15.2,0.56,180.434,50.52,8.304,0.944,0.48,0.084,0.122,0.842,NA,NA,NA,18776,0.03,834.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 17:20:00 -0700",0.012,0.334,0.596,50,-65.6,73,14.6,0.334,142.162,39.216,6.124,1.096,0.442,0,0.012,0.596,NA,NA,NA,18776,0.03,834.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 17:30:00 -0700",0,0.182,0.412,60,-64.4,74,14,0.182,129.326,36.424,5.79,0.738,0.242,0,0,0.412,NA,NA,NA,18784,0.03,834.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 17:40:00 -0700",0,0.09,0.278,70,-66.8,74,13.4,0.09,117.256,32.634,4.38,0.47,0.258,0.086,0,0.278,NA,NA,NA,18712,0.03,834.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 17:50:00 -0700",0,0.038,0.038,80,-66,74,13,0.038,99.332,28.15,3.462,0.132,0,0,0,0.038,NA,NA,NA,18745.6,0.03,834.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 18:00:00 -0700",0,0.108,0.202,90,-66,74,13,0.108,110.838,29.114,4.37,0.518,0.172,0,0,0.202,NA,NA,NA,18745.6,0.03,834.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 18:10:00 -0700",0,0,0,100,-68.2,74.4,13,0,89.78,25.554,3.452,0.086,0,0,0,0,NA,NA,NA,18712,0.03,834.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 18:20:00 -0700",0,0.034,0.078,110,-66.8,75,13,0.034,106.86,29.78,3.34,0.258,0.086,0,0,0.078,NA,NA,NA,18779.2,0.03,834.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 18:30:00 -0700",0,0,0.114,120,-64.2,75,13,0,90.294,25.004,4.038,0.26,0.174,0.086,0,0.114,NA,NA,NA,18712,0.03,834.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 18:40:00 -0700",0,0.078,0.166,130,-66.4,75,13,0.078,91.532,24.84,4.952,0.516,0.17,0,0,0.166,NA,NA,NA,18712,0.03,834.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 18:50:00 -0700",0,0.036,0.08,140,-66,75,13,0.036,93.78,23.748,2.974,0.252,0.086,0,0,0.08,NA,NA,NA,18745.6,0.03,834.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 19:00:00 -0700",0,0,0,150,-65.8,75,13,0,85.844,23.59,3.834,0.086,0,0,0,0,NA,NA,NA,18712,0.03,835.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 19:10:00 -0700",0,0,0,160,-66.6,75,13,0,71.276,19.228,2.904,0.04,0,0,0,0,NA,NA,NA,18779.2,0.03,835.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
"2022-02-12 19:20:00 -0700",0,0.004,0.046,170,-66.2,74.8,13,0.004,82.342,21.894,3.432,0.216,0.086,0,0,0.046,NA,NA,NA,18712,0.03,835.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129081,"Kitchen",39.976859,-105.156698,"inside","PMS5003+PMS5003+BME280"
