"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2021-12-30 00:00:00 -0700",1.53,2.926,3.298,12045,-58.6,25,35,2.926,495.844,122.9,22.002,2.374,0.278,0.084,1.53,3.298,2.432,4.348,5.202,18606.4,0.01,822.006,NA,4.348,594.402,169.46,25.844,3.33,0.938,0.514,2.432,5.202,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:10:00 -0700",1.668,3.232,3.408,12055,-58.6,24.8,35,3.232,483.828,130.026,23.88,1.366,0.16,0,1.668,3.408,3.186,5.464,6.646,18539.2,0.01,821.976,NA,5.464,701.014,203.03,29.254,3.764,1.344,0.898,3.186,6.646,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:20:00 -0700",4.804,8.29,8.866,12065,-58,24.2,35,8.29,941.892,245.95,49.66,3.624,0.528,0.092,4.804,8.866,6.146,11.354,15.104,18438.4,0.01,821.674,NA,11.32,1140.46,329.558,65.528,11.25,3.792,2.752,6.146,15.104,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:30:00 -0700",1.952,3.458,3.916,12075,-57.8,24,35.6,3.458,578.566,142.354,25.154,1.882,0.452,0,1.952,3.916,3.18,5.9,7.294,18539.2,0.01,822.04,NA,5.9,724.346,208.296,33.99,4.228,1.456,1.142,3.18,7.294,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:40:00 -0700",2.114,4.094,4.476,12085,-58,24,36,4.094,537.552,146.582,27.236,2.214,0.424,0.09,2.114,4.476,3.234,6.106,8.14,18505.6,0.01,821.884,NA,6.106,752.782,213.14,33.526,6.646,2.196,1.674,3.234,8.14,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:50:00 -0700",2.974,5.368,5.642,12095,-59,24,36,5.368,686.57,184.46,30.644,1.976,0.334,0,2.974,5.642,5.356,7.526,8.548,18505.6,0.01,821.746,NA,7.526,989.318,277.918,39.062,3.114,1.134,0.87,5.356,8.548,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:00:00 -0700",2.496,3.954,4.388,12105,-58.6,24,36,3.954,585.702,158.978,24.986,1.376,0.34,0.08,2.496,4.388,3.756,6.134,7.4,18606.4,0.01,821.77,NA,6.134,805.7,227.58,33.244,3.34,1.32,0.8,3.756,7.4,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:10:00 -0700",1.908,3.214,3.312,12115,-59.2,24,36.4,3.214,512.912,136.322,19.372,1.688,0.07,0,1.908,3.312,2.954,5.306,6.728,18673.6,0.01,821.728,NA,5.306,704.182,197.84,32.41,3.444,1.486,1.32,2.954,6.728,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:20:00 -0700",1.49,3.116,3.116,12125,-57,24,37,3.116,458.982,124.464,21.284,1.33,0,0,1.49,3.116,2.772,4.686,6.076,18505.6,0.01,821.626,NA,4.686,653.704,185.674,27.59,4.164,1.534,1.088,2.772,6.076,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:30:00 -0700",1.276,2.442,2.564,12135,-58.6,24.4,37,2.442,409.732,109.458,20.186,1.472,0.174,0,1.276,2.564,2.132,3.14,3.69,18640,0.01,821.588,NA,3.14,539.778,154.052,19.568,1.76,0.448,0.262,2.132,3.69,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:40:00 -0700",0.934,1.704,1.788,12145,-57.2,25,37,1.704,347.38,92.35,16.442,0.37,0.098,0.098,0.934,1.788,1.792,3.088,3.714,18505.6,0.01,821.484,NA,3.088,490.14,138.1,19.822,2.472,0.426,0.322,1.792,3.714,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:50:00 -0700",1.098,1.874,1.936,12155,-58.2,24.6,37,1.874,731.888,102.624,14.134,0.946,0.086,0,1.098,1.936,1.534,2.528,2.96,18539.2,0.01,821.584,NA,2.528,442.562,126.204,17.83,1.636,0.492,0.492,1.534,2.96,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 02:00:00 -0700",4.964,5.892,6.022,12165,-58,24.6,37.6,5.892,3141.194,298.384,11.602,1.164,0.086,0.086,4.964,6.022,1.364,2.158,2.97,18505.6,0.01,821.626,NA,2.158,392.98,112.486,15.4,1.942,0.802,0.802,1.364,2.97,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 02:10:00 -0700",4.084,5.616,5.792,12175,-59.2,25.8,38.2,5.616,1366.898,248.494,21.478,1.21,0.166,0,4.084,5.792,3.162,5.202,6.128,18505.6,0.01,821.718,NA,5.202,657.232,186.822,31.36,3.852,0.976,0.676,3.162,6.128,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 02:20:00 -0700",0.67,1.396,1.774,12185,-57.8,26.2,39,1.396,327.174,83.276,14.522,0.762,0.492,0.102,0.67,1.774,1.478,2.828,3.378,18438.4,0.01,821.716,NA,2.828,427.794,123.54,21.746,1.948,0.676,0.448,1.478,3.378,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 02:30:00 -0700",0.952,2.044,2.134,12195,-57.8,27,39,2.044,340.98,92.004,17.144,0.798,0.098,0,0.952,2.134,1.604,3.16,3.766,18505.6,0.01,821.58,NA,3.16,446.204,129.886,21.032,2.532,0.768,0.524,1.604,3.766,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 02:40:00 -0700",1.8,3.702,3.764,12205,-57.6,27.2,39,3.702,508.096,138.276,25.796,1.684,0,0,1.8,3.764,2.88,5.382,6.91,18505.6,0.01,821.596,NA,5.382,679.424,195.998,35.882,4.8,1.482,0.88,2.88,6.91,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 02:50:00 -0700",0.554,1.452,1.616,12215,-57.8,27.8,39,1.452,283.244,77.238,14.888,1.246,0.26,0,0.55,1.616,1.168,2.332,2.568,18472,0.01,821.754,NA,2.332,379.29,108.3,16.982,1.802,0.258,0.182,1.168,2.568,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 03:00:00 -0700",0.236,0.76,0.792,12225,-57.6,28,39,0.76,212.75,56.458,10.066,0.464,0,0,0.232,0.792,0.598,1.31,1.702,18539.2,0.01,821.318,NA,1.31,272.154,77.084,12.778,1.42,0.536,0.254,0.598,1.702,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 03:10:00 -0700",0,0.04,0.128,12235,-57.6,28.2,38,0.04,93.996,26.36,4.638,0.32,0.064,0.064,0,0.128,0,0.46,0.822,18483.2,0.01,821.15,NA,0.46,140.902,40.296,7.462,1.678,0.448,0.35,0,0.822,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 03:20:00 -0700",0,0.094,0.094,12245,-59.2,29,37.2,0.094,116.466,31.364,5.534,0.174,0,0,0,0.094,0.042,0.334,0.548,18472,0.01,821.328,NA,0.334,138.612,39.604,6.906,0.604,0.188,0.188,0.042,0.548,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 03:30:00 -0700",0,0.092,0.146,12255,-59.2,29.6,35.6,0.092,72.684,20.242,4.3,0.354,0.082,0,0,0.146,0,0.036,0.17,18606.4,0.01,821.278,NA,0.036,95.574,28.12,3.566,0.4,0.178,0.178,0,0.17,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 03:40:00 -0700",0,0.034,0.034,12265,-58,30,34.4,0.034,59.206,16.322,3.114,0.068,0,0,0,0.034,0,0.078,0.248,18539.2,0.01,821.212,NA,0.078,90.62,26.332,4.516,0.516,0.304,0.304,0,0.248,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 03:50:00 -0700",0.152,0.33,0.354,12275,-59,30,34,0.33,95.428,27.558,5.674,0.44,0,0,0.152,0.354,0.26,0.514,0.808,18505.6,0.01,821.134,NA,0.514,140.406,39.65,7.42,1.34,0.468,0.222,0.26,0.808,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 04:00:00 -0700",0.934,2.138,2.348,12285,-58.8,30.8,33.2,2.138,324.072,91.032,21.08,1.332,0.326,0,0.934,2.348,1.592,3.328,4.264,18505.6,0.01,820.928,NA,3.328,418.29,124.486,28.198,4.738,1.068,0.878,1.58,4.264,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 04:10:00 -0700",0.034,0.378,0.534,12295,-58.8,31,33,0.378,150.828,41.122,8.838,0.556,0.29,0.092,0.034,0.534,0.216,1.026,1.244,18505.6,0.01,821.174,NA,1.026,187.216,54.198,13.146,1.688,0.348,0.084,0.216,1.244,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 04:20:00 -0700",0,0.1,0.1,12305,-58.8,31,32.4,0.1,89.77,24.28,4.498,0.406,0,0,0,0.1,0.042,0.298,0.49,18472,0.01,820.726,NA,0.298,128.99,36.926,5.934,0.844,0.314,0.106,0.042,0.49,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 04:30:00 -0700",0,0,0,12315,-58.8,31.6,32,0,71.412,19.922,3.34,0.102,0,0,0,0,0,0.08,0.256,18505.6,0.01,821.152,NA,0.08,100.1,27.926,4.202,0.634,0.25,0.068,0,0.256,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 04:40:00 -0700",0.032,0.328,0.328,12325,-58,32,32,0.328,129.794,35.198,6.77,0.262,0,0,0.032,0.328,0.16,0.802,1.006,18572.8,0.01,821.088,NA,0.802,168.424,48.034,10.462,1.472,0.28,0.28,0.16,1.006,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 04:50:00 -0700",0,0.012,0.046,12335,-58.6,32,31.4,0.012,79.78,21.504,4.24,0.416,0.07,0.07,0,0.046,0.01,0.066,0.198,18505.6,0.01,821.126,NA,0.066,101.708,29.432,5.214,0.514,0.08,0.08,0.01,0.198,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 05:00:00 -0700",0,0,0,12345,-59,32.4,31,0,63.618,17.748,2.66,0.082,0,0,0,0,0,0.03,0.086,18606.4,0.01,821.148,NA,0.03,92.722,24.398,5.078,0.494,0.074,0.074,0,0.086,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 05:10:00 -0700",0,0.092,0.18,12355,-58.8,33,31,0.092,93.436,26.664,5.166,0.176,0.176,0,0,0.18,0.04,0.23,0.296,18472,0.01,820.906,NA,0.23,110.282,32.126,5.608,0.668,0.102,0.102,0.04,0.296,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 05:20:00 -0700",0,0.03,0.188,12365,-58.6,33.8,31,0.03,84.972,23.5,4,0.41,0.234,0.094,0,0.188,0.124,0.274,0.406,18472,0.01,820.91,NA,0.274,117.348,33.322,5.36,0.498,0.15,0.08,0.124,0.406,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 05:30:00 -0700",0,0.018,0.09,12375,-58,34,30,0.018,54.076,14.684,2.074,0.396,0.142,0,0,0.09,0,0.018,0.09,18539.2,0.01,820.918,NA,0.018,68.766,19.038,3.418,0.512,0.144,0.144,0,0.09,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 05:40:00 -0700",0,0.032,0.032,12385,-59.6,34,30,0.032,47.104,13.124,2.584,0.152,0,0,0,0.032,0,0,0,18505.6,0.01,821.016,NA,0,60.594,16.648,2.316,0.082,0,0,0,0,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 05:50:00 -0700",0,0,0.04,12395,-57.2,34.6,30.8,0,35.086,9.552,1.56,0.16,0.082,0.082,0,0.04,0,0,0.156,18539.2,0.01,820.916,NA,0,41.454,11.198,2.096,0.28,0.28,0.28,0,0.156,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 06:00:00 -0700",0,0,0,12405,-59.6,35,30.2,0,35.606,10.158,2.01,0.248,0,0,0,0,0,0.018,0.066,18472,0.01,820.946,NA,0.018,45.174,13.2,2.4,0.362,0.096,0.096,0,0.066,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 06:10:00 -0700",0,0,0,12415,-58.8,35,30,0,49.53,13.56,1.484,0.102,0,0,0,0,0,0,0.086,18572.8,0.01,820.494,NA,0,56.694,15.46,2.472,0.266,0.174,0.174,0,0.086,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 06:20:00 -0700",0,0,0,12425,-59.4,35,30,0,39.98,10.944,2.002,0.086,0,0,0,0,0,0,0,18472,0.01,821.042,NA,0,60.42,16.63,3.212,0.252,0,0,0,0,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 06:30:00 -0700",0,0,0,12435,-58.6,35,30,0,40.92,11.184,2.14,0.07,0,0,0,0,0,0,0.14,18572.8,0.01,820.988,NA,0,50.544,14.996,2.472,0.468,0.19,0.19,0,0.14,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 06:40:00 -0700",0,0,0,12445,-58.4,35.8,30,0,45.624,12.236,2.032,0.262,0,0,0,0,0,0,0.104,18572.8,0.01,820.876,NA,0,50.148,14.5,2.07,0.252,0.17,0.17,0,0.104,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 06:50:00 -0700",0,0.062,0.1,12455,-57.8,36,29,0.062,43.97,12.04,2.352,0.346,0.076,0,0,0.1,0,0,0.042,18505.6,0.01,820.816,NA,0,35.494,9.822,1.53,0.176,0.084,0.084,0,0.042,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 07:00:00 -0700",0,0,0,12465,-58.2,36.4,29,0,25.558,6.914,1.208,0.084,0,0,0,0,0,0,0.108,18472,0.01,820.684,NA,0,33.93,9.898,1.956,0.386,0.184,0.08,0,0.108,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 07:10:00 -0700",0,0,0,12475,-58.2,37.4,28.8,0,22.152,6.068,1.592,0.072,0,0,0,0,0,0,0.01,18505.6,0.01,820.636,NA,0,21.074,5.786,1.142,0.256,0,0,0,0.01,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 07:20:00 -0700",0,0,0,12485,-59.6,38.2,28,0,17.606,4.88,1.136,0,0,0,0,0,0,0,0,18505.6,0.01,819.912,NA,0,23.498,6.466,1.078,0.126,0,0,0,0,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 07:30:00 -0700",0,0,0,12495,-58.4,39,27.4,0,24.144,7.21,1.138,0.072,0,0,0,0,0,0,0,18472,0.01,819.224,NA,0,28.636,8.238,1.59,0.092,0,0,0,0,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 07:40:00 -0700",0,0.004,0.056,12505,-59.4,39.2,26.8,0.004,28.658,8.246,2.306,0.204,0.106,0.106,0,0.056,0,0,0.086,18572.8,0.01,817.734,NA,0,28.122,8.022,1.858,0.256,0.168,0.168,0,0.086,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 07:50:00 -0700",0,0,0,12515,-59.2,40,26,0,17.63,4.748,1.206,0,0,0,0,0,0,0,0.022,18472,0.01,818.16,NA,0,20.206,6.19,2.076,0.214,0.044,0.044,0,0.022,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 08:00:00 -0700",0,0,0.036,12525,-58.6,40.8,25,0,18.538,4.948,1.134,0.238,0.07,0,0,0.036,0,0,0.09,18505.6,0.01,818.858,NA,0,19.092,5.68,1.364,0.342,0.204,0.204,0,0.09,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 08:10:00 -0700",0,0,0,12535,-59.2,41.4,23.4,0,19.4,5.386,1.072,0.284,0,0,0,0,0,0,0.026,18505.6,0.01,818.8,NA,0,20.278,5.67,1.66,0.528,0.094,0.094,0,0.026,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 08:20:00 -0700",0,0,0.034,12545,-58.4,42.2,23,0,29.772,8.64,2.166,0.232,0.068,0.068,0,0.034,0,0,0,18572.8,0.01,819,NA,0,31.264,8.61,1.55,0.088,0.088,0.088,0,0,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 08:30:00 -0700",0,0,0,12555,-58.2,43,22,0,22.18,5.57,1.3,0.2,0,0,0,0,0,0,0,18539.2,0.01,818.848,NA,0,20.754,5.438,1.128,0.072,0,0,0,0,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 08:40:00 -0700",0,0.022,0.022,12565,-60.4,43.2,22,0.022,21.856,6.12,1.944,0.424,0,0,0,0.022,0,0,0.034,18606.4,0.01,819.008,NA,0,20.588,5.546,0.924,0.14,0.068,0.068,0,0.034,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 08:50:00 -0700",0,0,0,12575,-59.6,44,22,0,22.096,5.772,1.522,0,0,0,0,0,0,0,0,18539.2,0.01,818.506,NA,0,22.476,6.454,1.344,0,0,0,0,0,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 09:00:00 -0700",0,0,0,12585,-59.8,44.2,21,0,20.622,5.284,1.19,0,0,0,0,0,0,0,0.05,18505.6,0.01,818.706,NA,0,18.18,5.4,1.19,0.25,0.17,0.17,0,0.05,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 09:10:00 -0700",0,0,0,12595,-59.4,44.6,20.4,0,14.306,4.408,1.726,0.088,0,0,0,0,0,0,0,18539.2,0.01,818.722,NA,0,15.758,4.488,0.754,0.098,0,0,0,0,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 09:20:00 -0700",0,0,0,12605,-59,45,20,0,13.63,4.092,0.636,0,0,0,0,0,0,0,0.05,18472,0.01,818.73,NA,0,25.746,7.266,1.106,0.172,0.1,0,0,0.05,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 09:30:00 -0700",0,0,0,12615,-59,44.8,19.6,0,16.742,4.672,1.22,0.182,0,0,0,0,0,0,0,18472,0.01,818.878,NA,0,18.008,5.116,1.056,0.184,0,0,0,0,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 09:40:00 -0700",0,0,0.042,12625,-59.2,45.8,19,0,19.528,5.586,1.284,0.084,0.084,0,0,0.042,0,0,0.028,18505.6,0.01,818.904,NA,0,14.216,3.756,0.842,0.244,0.172,0,0,0.028,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 09:50:00 -0700",0,0,0,12635,-59.4,46,19,0,12.186,3.516,0.306,0,0,0,0,0,0,0,0,18505.6,0.01,818.774,NA,0,14.652,3.976,0.644,0,0,0,0,0,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 10:00:00 -0700",0,0,0,12645,-59.4,46.8,18.6,0,19.144,4.398,1.014,0.084,0,0,0,0,0,0,0.014,18539.2,0.01,818.742,NA,0,25.324,6.976,0.776,0.294,0,0,0,0.014,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 10:10:00 -0700",0,0.018,0.022,12655,-58.4,46.8,18,0.018,10.382,2.998,1.194,0.182,0.008,0,0,0.022,0,0,0,18673.6,0.01,818.566,NA,0,17.004,4.916,0.798,0.074,0,0,0,0,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 10:20:00 -0700",0,0.01,0.05,12665,-58.8,46.6,18,0.01,23.66,6.47,1.488,0.148,0.078,0,0,0.05,0,0,0,18640,0.01,818.43,NA,0,16.746,5.112,1.946,0.466,0,0,0,0,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 10:30:00 -0700",0,0,0,12675,-59,47,18,0,23.32,6.122,1.732,0.076,0,0,0,0,0,0,0.026,18539.2,0.01,818.364,NA,0,19.944,5.288,1.27,0.428,0.08,0.08,0,0.026,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 10:40:00 -0700",0,0,0,12685,-59.6,47,17.8,0,18.796,5.138,1.728,0,0,0,0,0,0,0,0.042,18505.6,0.01,818.54,NA,0,21.006,5.622,0.96,0.236,0.096,0.096,0,0.042,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 10:50:00 -0700",0,0,0.09,12695,-59,47.6,17,0,19.974,4.796,1.654,0.442,0.178,0.096,0,0.09,0,0,0.032,18539.2,0.01,818.372,NA,0,21.608,6.346,1.308,0.212,0.08,0.08,0,0.032,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 11:00:00 -0700",0,0,0,12705,-59.6,48,17,0,21.816,5.9,1.428,0.176,0,0,0,0,0,0.036,0.192,18505.6,0.01,817.854,NA,0.036,29.574,8.472,1.516,0.524,0.242,0.242,0,0.192,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 11:10:00 -0700",0,0,0,12715,-59,48.8,17,0,16.482,4.616,1.418,0.324,0,0,0,0,0,0,0.098,18472,0.01,817.91,NA,0,23.29,6.274,1.584,0.186,0.186,0.186,0,0.098,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 11:20:00 -0700",0,0.118,0.148,12725,-58.8,49,17,0.118,46.506,13.776,4.278,0.456,0,0,0,0.148,0,0.01,0.18,18505.6,0.01,817.59,NA,0.01,49.354,13.826,3.34,0.534,0.266,0.102,0,0.18,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 11:30:00 -0700",0.304,0.632,0.77,12735,-58.4,49,17.6,0.632,165.302,45.06,9.074,0.588,0.072,0.072,0.304,0.77,0.43,0.792,1.096,18505.6,0.01,817.674,NA,0.792,175.548,49.432,8.864,1.208,0.458,0.458,0.43,1.096,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 11:40:00 -0700",0.246,0.458,0.492,12745,-58,49,17,0.458,149.91,41.112,7.414,0.068,0.068,0,0.246,0.492,0.414,0.646,0.918,18472,0.01,817.386,NA,0.646,185.548,53.07,6.848,1.126,0.378,0.378,0.414,0.918,81149,"ntsky",39.970945,-105.154867,"outside","PMS5003+PMS5003+BME280"
