"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2022-01-17 13:10:00 -0700",0,0,0,7,-44,68,27,0,5.36,2.935,0,0,0,0,0,0,0,0,0,17220,0.01,826.88,NA,0,7.435,6.615,0,0,0,0,0,0,130807,"Canary Lane",39.927808,-105.159066,"inside","PMS5003+PMS5003+BME280"
"2022-01-17 13:20:00 -0700",0,0,0,9.25,-46.5,69.75,26,0,16.63,9.435,0,0,0,0,0,0,0,0,0,17942,0.008,826.845,NA,0,9.355,8.1,0,0,0,0,0,0,130807,"Canary Lane",39.927808,-105.159066,"inside","PMS5003+PMS5003+BME280"
"2022-01-17 13:30:00 -0700",0,0,0,7,-53.4,71.6,25,0,0.018,0,0,0,0,0,0,0,0,0,0,18632,0.01,826.65,NA,0,0.574,0.236,0,0,0,0,0,0,130807,"Canary Lane",39.927808,-105.159066,"inside","PMS5003+PMS5003+BME280"
"2022-01-17 13:40:00 -0700",0,0,0,17,-53.4,72.2,24.2,0,0.192,0.07,0,0,0,0,0,0,0,0,0,18632,0.01,826.738,NA,0,0.264,0.248,0,0,0,0,0,0,130807,"Canary Lane",39.927808,-105.159066,"inside","PMS5003+PMS5003+BME280"
"2022-01-17 13:50:00 -0700",0,0,0,27,-51.4,73,24,0,0.248,0.23,0,0,0,0,0,0,0,0,0,18609.6,0.01,826.678,NA,0,0.806,0.526,0,0,0,0,0,0,130807,"Canary Lane",39.927808,-105.159066,"inside","PMS5003+PMS5003+BME280"
"2022-01-17 14:00:00 -0700",0,0,0,37,-52.8,73.8,23,0,0.154,0.154,0,0,0,0,0,0,0,0,0,18632,0.01,826.922,NA,0,1.546,1.268,0,0,0,0,0,0,130807,"Canary Lane",39.927808,-105.159066,"inside","PMS5003+PMS5003+BME280"
"2022-01-17 14:10:00 -0700",0,0,0,47,-56,74,23,0,3.878,1.278,0,0,0,0,0,0,0,0,0,18632,0.01,826.862,NA,0,0.244,0.192,0,0,0,0,0,0,130807,"Canary Lane",39.927808,-105.159066,"inside","PMS5003+PMS5003+BME280"
"2022-01-17 14:20:00 -0700",0,0,0,57,-55,74,23,0,0.04,0.022,0,0,0,0,0,0,0,0,0,18632,0.01,826.82,NA,0,0.642,0.642,0,0,0,0,0,0,130807,"Canary Lane",39.927808,-105.159066,"inside","PMS5003+PMS5003+BME280"
"2022-01-17 14:30:00 -0700",0,0,0,67,-57,74,22.4,0,1.408,0.312,0,0,0,0,0,0,0,0,0,18632,0.01,827.008,NA,0,2.696,1.096,0,0,0,0,0,0,130807,"Canary Lane",39.927808,-105.159066,"inside","PMS5003+PMS5003+BME280"
"2022-01-17 14:40:00 -0700",0,0,0,77,-55.6,74,22,0,0.804,0.466,0,0,0,0,0,0,0,0,0,18665.6,0.01,827.066,NA,0,1.37,0.89,0,0,0,0,0,0,130807,"Canary Lane",39.927808,-105.159066,"inside","PMS5003+PMS5003+BME280"
