"created_at","PM1.0_CF_1_ug/m3_A","PM2.5_CF_1_ug/m3_A","PM10.0_CF_1_ug/m3_A","Uptime_Minutes_A","RSSI_dbm_A","Temperature_F_A","Humidity_%_A","PM2.5_CF_ATM_ug/m3_A","0.3um/dl_A","0.5um/dl_A","1.0um/dl_A","2.5um/dl_A","5.0um/dl_A","10.0um/dl_A","PM1.0_CF_ATM_ug/m3_A","PM10_CF_ATM_ug/m3_A","PM1.0_CF_1_ug/m3_B","PM2.5_CF_1_ug/m3_B","PM10.0_CF_1_ug/m3_B","HEAP_B","ADC0_voltage_B","Atmos_Pres_B","Not_Used_B","PM2.5_CF_ATM_ug/m3_B","0.3um/dl_B","0.5um/dl_B","1.0um/dl_B","2.5um/dl_B","5.0um/dl_B","10.0um/dl_B","PM1.0_CF_ATM_ug/m3_B","PM10_CF_ATM_ug/m3_B","ID","Name","Lat","Lon","Location","Type"
"2021-12-30 00:00:00 -0700",1.434,2.168,2.45,17333,-71,30.2,31,2.168,417.492,116.274,14.012,1.078,0.256,0.256,1.434,2.45,1.05,1.906,2.188,19091.2,0.048,818.382,NA,1.906,363.07,100.162,16.418,1.378,0.284,0.284,1.05,2.188,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:10:00 -0700",1.37,2.242,2.472,17343,-69.8,31,31,2.242,431.374,117.67,18.662,1.102,0.174,0.174,1.37,2.472,1.038,1.868,2.018,19024,0.048,816.58,NA,1.868,350.306,98.394,15.572,1.294,0.238,0.084,1.038,2.018,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:20:00 -0700",1.294,2.138,2.258,17353,-70.2,31,30.8,2.138,401.688,112.71,14.602,1.074,0.106,0.106,1.294,2.258,1.06,1.786,2.198,19024,0.05,818.488,NA,1.786,356.802,97.754,15.552,0.858,0.43,0.342,1.06,2.198,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:30:00 -0700",1.458,2.312,2.334,17363,-72.6,30.6,31,2.312,437.236,119.342,15.566,1.262,0,0,1.458,2.334,1.162,2.158,2.438,19024,0.05,818.344,NA,2.158,374.348,104.984,16.764,1.616,0.32,0.176,1.162,2.438,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:40:00 -0700",0.97,1.602,1.662,17373,-70.4,30,31,1.602,351.66,95.492,12.928,0.794,0.1,0,0.97,1.662,0.978,1.722,2.002,19024,0.05,818.304,NA,1.722,331.954,93.526,14.672,1.406,0.34,0.24,0.978,2.002,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 00:50:00 -0700",0.368,1.012,1.03,17383,-70.8,30,32,1.012,250.32,68.832,9.962,0.692,0,0,0.368,1.03,0.566,1.252,1.384,19024,0.05,818.282,NA,1.252,258.016,72.564,11.958,1.184,0.214,0.108,0.566,1.384,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:00:00 -0700",0.96,1.668,1.926,17393,-70.6,27.6,32,1.668,358.322,96.498,12.908,1.11,0.338,0.338,0.96,1.926,0.82,1.588,1.742,19024,0.05,818.284,NA,1.588,306.052,85.08,15.094,1.138,0.172,0.068,0.82,1.742,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:10:00 -0700",0.286,0.546,0.698,17403,-71.2,29.8,33.4,0.546,184.186,52.186,6.178,0.738,0.226,0.146,0.282,0.698,0.096,0.588,0.86,19057.6,0.05,818.18,NA,0.588,156.38,43.79,7.988,1.318,0.356,0.158,0.096,0.86,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:20:00 -0700",0.04,0.118,0.118,17413,-72.4,30,34,0.118,131.866,36.226,4.916,0.086,0,0,0.04,0.118,0,0.016,0.144,19024,0.05,818.146,NA,0.016,99.31,28.076,5.014,0.254,0.178,0.178,0,0.144,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:30:00 -0700",0.018,0.158,0.162,17423,-68.4,29.6,33.6,0.158,133.732,37.23,4.906,0.076,0,0,0.018,0.162,0,0.072,0.124,19024,0.05,818.092,NA,0.072,122.772,34.034,5.208,0.362,0.108,0.108,0,0.124,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:40:00 -0700",0.048,0.414,0.522,17433,-70.2,32,33,0.414,163.804,48.486,7.292,0.162,0.162,0.092,0.048,0.522,0,0.274,0.42,19024,0.05,817.996,NA,0.274,136.68,38.79,7.804,0.568,0.174,0.084,0,0.42,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 01:50:00 -0700",0.156,0.242,0.242,17443,-70.6,32.4,33,0.242,153.734,44.55,5.604,0.16,0,0,0.156,0.242,0,0.034,0.198,19024,0.05,817.37,NA,0.034,99.914,27.446,4.154,0.436,0.28,0.104,0,0.198,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 02:00:00 -0700",0,0.112,0.112,17453,-70.6,33,32.8,0.112,99.33,28.998,4.594,0.09,0,0,0,0.112,0,0.022,0.144,19024,0.05,818.09,NA,0.022,78.062,23.014,4.948,0.442,0.186,0.086,0,0.144,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 02:10:00 -0700",0,0.036,0.078,17463,-71.6,34.4,31,0.036,94.968,27.628,2.7,0.084,0.084,0,0,0.078,0,0.008,0.12,19091.2,0.05,818.152,NA,0.008,63.05,18.17,4.164,0.438,0.188,0.104,0,0.12,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 02:20:00 -0700",0,0.086,0.086,17473,-70.8,35,30,0.086,101.136,28.828,3.188,0.248,0,0,0,0.086,0,0.044,0.134,18956.8,0.05,818.172,NA,0.044,63.066,18.928,3.114,0.474,0.1,0.1,0,0.134,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 02:30:00 -0700",0,0.04,0.04,17483,-70.8,33,29.2,0.04,87.062,25.822,3.318,0.094,0,0,0,0.04,0,0.018,0.096,19024,0.046,818.13,NA,0.018,63.54,17.894,4.362,0.25,0.1,0.1,0,0.096,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 02:40:00 -0700",0.062,0.212,0.318,17493,-71,35,28,0.212,139.07,40.658,5.508,0.466,0.166,0,0.062,0.318,0,0.14,0.222,19024,0.042,818.31,NA,0.14,99.356,28.524,6.744,0.76,0.144,0,0,0.222,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 02:50:00 -0700",0.006,0.23,0.23,17503,-69.6,35,28,0.23,137.802,41.374,5.638,0.448,0,0,0.006,0.23,0,0.096,0.342,19024,0.042,818.146,NA,0.096,109.568,31.156,6.184,0.51,0.358,0.172,0,0.342,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 03:00:00 -0700",0.044,0.132,0.132,17513,-70.6,36,28,0.132,139.674,38.886,3.896,0,0,0,0.044,0.132,0,0.092,0.188,19024,0.046,818.044,NA,0.092,106.612,29.912,4.552,0.728,0.154,0.068,0,0.188,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 03:10:00 -0700",0.038,0.138,0.16,17523,-70,36,27.8,0.138,117.052,34.864,4.076,0.288,0,0,0.038,0.16,0,0.098,0.16,19057.6,0.05,817.94,NA,0.098,91.114,25.262,3.99,0.292,0.096,0.096,0,0.16,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 03:20:00 -0700",0.004,0.098,0.098,17533,-70.4,35.6,27,0.098,105.916,29.676,3.196,0.258,0,0,0.004,0.098,0,0.026,0.074,18956.8,0.05,817.788,NA,0.026,84.574,23.804,3.514,0.176,0.094,0,0,0.074,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
"2021-12-30 03:30:00 -0700",0,0.062,0.102,17543,-71.4,36,27,0.062,100.016,29.698,3.606,0.168,0.08,0.08,0,0.102,0,0.08,0.142,19024,0.048,817.724,NA,0.08,67.618,19.858,3.65,0.602,0.088,0,0,0.142,86477,"Superior - South Pool",39.92155,-105.155169,"outside","PMS5003+PMS5003+BME280"
